"pred.var","coef"
"intercept",7210.06255474872
"cg11781622",399.815717486023
"cg13947317",3861.58069502419
"cg24145109",4281.87354645081
"cg19694465",1714.11198127065
"cg15211499",-25588.5388900699
"cg10511249",25643.7717368371
"cg16383389",-3710.89693322139
"cg04607246",1028.21489404199
"cg08926056",4559.81580047821
"cg14652203",-9729.96110664812
"cg20248954",28351.3863326624
"cg23814988",60980.6070003579
"cg05971102",894.328915344597
"cg07520608",2256.30052746661
"cg01412762",-997.834493444469
"cg09920725",16759.6449771248
"cg12977946",637.72930935299
"cg20150163",-14579.9123462603
"cg04946715",-7351.82819623504
"cg08645207",37.7468059329501
"cg14716323",5151.52559302252
"cg01956624",-38035.1298744214
"cg00497251",-3955.9899499581
"cg27114661",-2736.42854693821
"cg17025841",154.316833464038
"cg06841024",-5049.84073528815
"cg27326062",4.86061302019751
"cg10747042",-59299.3918173087
"cg18098839",-594.48426575216
"cg13457961",3549.59651166041
"cg10407935",-4825.47767736829
"cg01096266",335.486014450401
"cg05613002",6936.5083919473
"cg05890887",15074.0963173305
"cg06440348",781.017557354513
"cg21833476",-6655.53597340264
"cg26036479",-550.465168768884
"cg25629712",-389.063691851506
"cg12716346",-1213.03592848872
"cg02514143",24.9730273478905
"cg15016740",65.7737994358157
"cg01256539",-1934.20321126213
"cg08260658",-697.168209792109
"cg25024993",1391.06852703048
"cg22157525",-24617.3856285434
"cg21227060",-1330.31822562618
"cg17255947",-501.769534025695
"cg26372792",58135.5413486833
"cg26867866",-15740.0637765702
"cg09144073",-14404.2444192293
"cg11074353",583.648412586515
"cg10000096",-3205.99819767079
"cg17501210",-5372.87173909775
"cg26960221",2016.40180379086
"cg24172278",-12108.5120713333
"cg01753176",652.703723697393
"cg21843627",186.695347333962
"cg19080320",12399.5689132666
"cg20915897",1966.54694270904
"cg26116499",1392.50391532457
"cg07665217",-513.373038655971
"cg02505126",2504.70365276219
"cg13565994",4129.14410522503
"cg17561365",-1024.29199766511
"cg09194449",706.44628860712
"cg26206456",645.883069051666
"cg21462914",-1802.01053912508
"cg17560136",1397.71391341401
"cg19033875",-6400.63252572573
"cg18995788",-2777.12784853676
"cg14387545",-42945.5273230651
"cg14626196",-2634.81357369325
"cg16704703",-969.675562080485
"cg19328485",863.037026208328
"cg04254609",-651.458328233716
"cg02974659",620.463798075253
"cg19795482",-1709.16874559703
"cg17133967",-13133.8491309736
"cg17639894",-31632.2071322588
"cg13657511",922.373335594295
"cg26411299",1171.15543201765
"cg05425050",20186.8943998661
"cg11058730",-12052.8434525874
"cg05590616",2424.66542631047
"cg07268726",1831.98671879057
"cg02780017",96.1590590434567
"cg05710301",4653.13655315571
"cg00574958",-23541.5987895019
"cg02580722",8795.942607765
"cg11507178",-1818.35035794347
"cg08832227",82.6929648863957
"cg22047262",2295.24315634072
"cg11043909",3732.59911657676
"cg06705834",-3207.65970872348
"cg17177219",329.29584253114
"cg24805559",766.139983062868
"cg10323552",-891.501698509154
"cg13649020",-3158.70656359694
"cg01936220",-411.307955710268
"cg09225388",1731.88341842356
"cg05241355",983.47309750624
"cg21112391",230.005207516121
"cg12155356",-3108.40161501956
"cg08140104",1348.39890035661
"cg01823956",-6972.36939416829
"cg10439456",571.923255611088
"cg21791657",-2935.4754565712
"cg19510604",-5604.5693616451
"cg07120314",177527.173478332
"cg10530344",-466.533547805523
"cg21658515",-8259.56287915251
"cg16708495",1614.26313349928
"cg03997502",97.839187820158
"cg08405844",-17.222687327297
"cg05144928",-111.865465739984
"cg09351263",-91.0817334689737
"cg22510362",703.784611834441
"cg03072681",-77.7011840130423
"cg06959205",-507.331461188373
