"pred.var","coef"
"intercept",5.52653477794159
"cg01375382",8.8161469130036e-05
"cg03055837",0.00130746378922347
"cg08045599",0.000462484456858552
"cg08635406",-0.000139047877699533
"cg09197443",0.00499179747300069
"cg15758480",0.00288451242059854
"cg22509014",-0.000330463703294823
"cg24016855",-0.0026580719743027
"cg26475999",-0.00109977620240784
"cg00098732",-0.000679085120106586
"cg00116265",-0.000246207407426363
"cg00141845",-0.00274017943408991
"cg00180631",-0.00025982337313535
"cg00213957",9.15897997829536e-05
"cg00221961",0.00138307686037512
"cg00267352",0.00237940492787124
"cg00358459",-0.000717245138411396
"cg00363318",0.002540533548932
"cg00368230",0.00156259033081369
"cg00379799",0.0018728027337932
"cg00387940",-0.00298959508825471
"cg00488364",-0.000544033697389568
"cg00673685",-0.00260421739461691
"cg00680081",0.00134532764705844
"cg00695046",0.00118790691700054
"cg00727483",0.00195425642406687
"cg00735876",-0.00309987274694418
"cg00738702",-5.05883800000583e-05
"cg00762681",-0.00189533663363041
"cg00845806",0.000613089405503338
"cg00902308",-0.000478631945155426
"cg00926894",0.000452497953339994
"cg01003197",-0.000164741830082721
"cg01003813",-0.00169904288254271
"cg01046746",6.13049191391487e-05
"cg01063406",0.00305422682131143
"cg01076406",9.27634587702549e-05
"cg01114504",-0.000600410444072268
"cg01131699",-0.00309246637309381
"cg01133413",0.000309369416213373
"cg01150083",0.00125125972747421
"cg01173508",-0.000256778572216031
"cg01195014",0.00211859378315699
"cg01207755",-0.00172161908747254
"cg01245531",0.000476576137368893
"cg01306265",0.000543794034577737
"cg01333849",-0.00227602217672403
"cg01349336",0.000556292620967765
"cg01382771",0.000545933488175314
"cg01466576",-0.0024479651377576
"cg01467086",-0.000487580100116227
"cg01477427",-0.00186158845073925
"cg01522249",-0.00264704156395302
"cg01523763",0.000208398186013988
"cg01538344",0.00175002930540247
"cg01556010",0.00106455088713707
"cg01668271",-0.000154633564392298
"cg01671070",0.00270588767171651
"cg01740135",0.00402738390455747
"cg01765758",0.00028932854713293
"cg01776229",0.00115857403527604
"cg01796247",9.97032236429257e-05
"cg01798375",0.0016019483717196
"cg01892695",1.41236068180154e-05
"cg01932223",-0.00153246451810364
"cg02035866",0.000448640958016369
"cg02061213",0.00142950437514564
"cg02167456",-0.00078351582656121
"cg02185190",0.00221417190052427
"cg02198544",-0.000823071835609065
"cg02205962",2.44656485995591e-05
"cg02223323",0.000385382931824382
"cg02225164",0.00101420668429549
"cg02233493",0.00107797399271859
"cg02263204",0.000646804074185803
"cg02264182",0.000244847607128864
"cg02295504",0.000825482254050792
"cg02327549",0.00233727286813902
"cg02330362",0.00041827277664231
"cg02379437",0.000519303206708455
"cg02386310",6.80948429252534e-05
"cg02395364",0.00229272498692252
"cg02416822",-0.00117077391899049
"cg02442693",0.00150005876815415
"cg02458532",0.0019594475033492
